States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Tripura,Rabi,Urad,2016-2017,1.25,0.97,775
Tripura,Total,Urad,2016-2017,3.84,8.91,2320
Uttar Pradesh,Kharif,Urad,2016-2017,595.00,321.00,539
Uttar Pradesh,Rabi,Urad,2016-2017,49.00,32.00,653
Uttar Pradesh,Total,Urad,2016-2017,644.00,353.00,548
Uttarakhand,Kharif,Urad,2016-2017,15.00,12.00,800
Uttarakhand,Total,Urad,2016-2017,15.00,12.00,800
West Bengal,Kharif,Urad,2016-2017,65.54,45.33,692
West Bengal,Rabi,Urad,2016-2017,12.18,11.68,959
West Bengal,Total,Urad,2016-2017,77.72,57.01,734
India,Kharif,Urad,2016-2017,3478.26,2176.42,626
India,Rabi,Urad,2016-2017,999.90,655.47,656
India,Total,Urad,2016-2017,4478.16,2831.89,632
Andaman & Nicobar Islands,Rabi,Urad,2017-2018,0.35,0.12,327
Andhra Pradesh,Kharif,Urad,2017-2018,46.00,37.86,823
Andhra Pradesh,Rabi,Urad,2017-2018,357.00,333.08,933
Andhra Pradesh,Total,Urad,2017-2018,403.00,370.94,920
Arunachal Pradesh,Kharif,Urad,2017-2018,1.13,0.99,871
Arunachal Pradesh,Rabi,Urad,2017-2018,1.43,1.29,897
Arunachal Pradesh,Total,Urad,2017-2018,2.57,2.27,886
Assam,Rabi,Urad,2017-2018,61.46,39.83,648
Bihar,Kharif,Urad,2017-2018,7.92,7.05,890
Chhattisgarh,Kharif,Urad,2017-2018,92.71,29.76,321
Chhattisgarh,Rabi,Urad,2017-2018,5.25,1.43,272
Chhattisgarh,Total,Urad,2017-2018,97.96,31.19,318
Dadra & Nagar Haveli  ,Kharif,Urad,2017-2018,0.90,0.90,1000
Gujarat,Kharif,Urad,2017-2018,128.00,81.28,635
Gujarat,Rabi,Urad,2017-2018,8.00,5.24,655
Gujarat,Total,Urad,2017-2018,136.00,86.52,636
Himachal Pradesh,Kharif,Urad,2017-2018,6.92,4.62,667
Jharkhand,Kharif,Urad,2017-2018,147.19,128.64,874
Karnataka,Kharif,Urad,2017-2018,132.00,67.32,510
Karnataka,Rabi,Urad,2017-2018,4.00,1.50,375
Karnataka,Total,Urad,2017-2018,136.00,68.82,506
Madhya Pradesh,Kharif,Urad,2017-2018,1789.00,1298.81,726
Madhya Pradesh,Rabi,Urad,2017-2018,35.00,49.00,1400
Madhya Pradesh,Total,Urad,2017-2018,1824.00,1347.81,739
Maharashtra,Kharif,Urad,2017-2018,351.00,121.45,346
Maharashtra,Total,Urad,2017-2018,351.00,121.45,346
Manipur,Rabi,Urad,2017-2018,1.44,1.58,1097
Manipur,Total,Urad,2017-2018,1.44,1.58,1097
Nagaland,Kharif,Urad,2017-2018,0.83,0.68,819
Nagaland,Rabi,Urad,2017-2018,-,0.00,-
Nagaland,Total,Urad,2017-2018,0.83,0.68,819
Odisha,Kharif,Urad,2017-2018,63.19,21.73,344
Odisha,Rabi,Urad,2017-2018,13.99,6.97,498
Odisha,Total,Urad,2017-2018,77.18,28.70,372
Puducherry,Kharif,Urad,2017-2018,0.27,0.27,996
Puducherry,Rabi,Urad,2017-2018,0.27,0.11,390
Puducherry,Total,Urad,2017-2018,0.54,0.37,691
Punjab,Kharif,Urad,2017-2018,1.60,0.93,580
Rajasthan,Kharif,Urad,2017-2018,839.29,523.72,624
Sikkim,Kharif,Urad,2017-2018,2.69,2.50,928
Tamil Nadu,Kharif,Urad,2017-2018,58.42,53.22,911
Tamil Nadu,Rabi,Urad,2017-2018,367.92,248.35,675
Tamil Nadu,Total,Urad,2017-2018,426.34,301.57,707
Telangana,Kharif,Urad,2017-2018,32.00,25.82,807
Telangana,Rabi,Urad,2017-2018,6.00,5.27,879
Telangana,Total,Urad,2017-2018,38.00,31.10,818
Tripura,Kharif,Urad,2017-2018,2.87,1.68,586
Tripura,Rabi,Urad,2017-2018,2.48,1.76,711
Tripura,Total,Urad,2017-2018,5.35,3.45,644
Uttar Pradesh,Kharif,Urad,2017-2018,565.00,283.07,501
Uttar Pradesh,Rabi,Urad,2017-2018,49.00,30.97,632
Uttar Pradesh,Total,Urad,2017-2018,614.00,314.03,511
Uttarakhand,Kharif,Urad,2017-2018,14.00,10.58,756
Uttarakhand,Rabi,Urad,2017-2018,-,0.00,-
Uttarakhand,Total,Urad,2017-2018,14.00,10.58,756
West Bengal,Kharif,Urad,2017-2018,67.55,48.37,716
West Bengal,Rabi,Urad,2017-2018,15.00,14.70,980
West Bengal,Total,Urad,2017-2018,82.55,63.07,764
India,Kharif,Urad,2017-2018,4350.49,2751.24,632
India,Rabi,Urad,2017-2018,928.60,741.18,798
India,Total,Urad,2017-2018,5279.09,3492.42,662
Andaman & Nicobar Islands,Kharif,Urad,2018-2019,0.18,0.03,160
Andaman & Nicobar Islands,Total,Urad,2018-2019,0.18,0.03,160
Andhra Pradesh,Kharif,Urad,2018-2019,22.00,17.82,810
Andhra Pradesh,Rabi,Urad,2018-2019,296.00,292.74,989
Andhra Pradesh,Total,Urad,2018-2019,318.00,310.56,977
Assam,Rabi,Urad,2018-2019,59.87,39.81,665
Bihar,Kharif,Urad,2018-2019,8.18,7.31,894
Chhattisgarh,Kharif,Urad,2018-2019,84.20,27.87,331
Chhattisgarh,Rabi,Urad,2018-2019,5.00,1.47,293
Chhattisgarh,Total,Urad,2018-2019,89.20,29.34,329
Dadra & Nagar Haveli  ,Kharif,Urad,2018-2019,1.13,1.02,902
Gujarat,Kharif,Urad,2018-2019,106.16,67.94,640
Gujarat,Rabi,Urad,2018-2019,3.80,5.62,1478
Gujarat,Total,Urad,2018-2019,109.96,73.56,669
Haryana,Kharif,Urad,2018-2019,1.00,0.40,400
Himachal Pradesh,Kharif,Urad,2018-2019,7.00,4.69,670
Jharkhand,Kharif,Urad,2018-2019,128.66,108.20,841
Karnataka,Kharif,Urad,2018-2019,80.75,41.02,508
Karnataka,Rabi,Urad,2018-2019,3.80,1.90,500
Karnataka,Total,Urad,2018-2019,84.55,42.92,508
Madhya Pradesh,Kharif,Urad,2018-2019,2437.00,1133.21,465
Madhya Pradesh,Rabi,Urad,2018-2019,43.00,57.45,1336
Madhya Pradesh,Total,Urad,2018-2019,2480.00,1190.65,480
Maharashtra,Kharif,Urad,2018-2019,366.60,154.45,421
Maharashtra,Total,Urad,2018-2019,366.60,154.45,421
Manipur,Rabi,Urad,2018-2019,1.37,1.38,1006
Manipur,Total,Urad,2018-2019,1.37,1.38,1006
Nagaland,Kharif,Urad,2018-2019,0.48,0.50,1042
Nagaland,Rabi,Urad,2018-2019,0.83,0.68,819
Nagaland,Total,Urad,2018-2019,1.31,1.18,901
Odisha,Kharif,Urad,2018-2019,53.28,16.70,313
Odisha,Rabi,Urad,2018-2019,4.57,2.34,511
Odisha,Total,Urad,2018-2019,57.85,19.04,329
Puducherry,Kharif,Urad,2018-2019,0.16,0.16,994
Puducherry,Rabi,Urad,2018-2019,0.34,0.15,450
Puducherry,Total,Urad,2018-2019,0.50,0.31,625
Punjab,Kharif,Urad,2018-2019,2.00,1.11,555
Rajasthan,Kharif,Urad,2018-2019,750.72,376.11,501
Rajasthan,Rabi,Urad,2018-2019,0.01,0.01,1571
Rajasthan,Total,Urad,2018-2019,750.73,376.12,501
Sikkim,Kharif,Urad,2018-2019,2.72,2.54,936
Tamil Nadu,Kharif,Urad,2018-2019,44.49,33.81,760
Tamil Nadu,Rabi,Urad,2018-2019,396.46,240.65,607
Tamil Nadu,Total,Urad,2018-2019,440.95,274.46,622
Telangana,Kharif,Urad,2018-2019,27.00,22.82,845
Telangana,Rabi,Urad,2018-2019,5.00,7.40,1480
Telangana,Total,Urad,2018-2019,32.00,30.22,944
Tripura,Kharif,Urad,2018-2019,2.53,1.47,582
Tripura,Rabi,Urad,2018-2019,2.33,1.63,700
Tripura,Total,Urad,2018-2019,4.86,3.10,639
Uttarakhand,Kharif,Urad,2018-2019,12.00,10.42,868
Uttar Pradesh,Kharif,Urad,2018-2019,521.00,289.16,555
Uttar Pradesh,Rabi,Urad,2018-2019,46.00,36.16,786
Uttar Pradesh,Total,Urad,2018-2019,567.00,325.31,574
West Bengal,Kharif,Urad,2018-2019,66.69,43.81,657
West Bengal,Rabi,Urad,2018-2019,8.19,8.06,984
West Bengal,Total,Urad,2018-2019,74.87,51.87,693
India,Kharif,Urad,2018-2019,4725.92,2362.57,500
India,Rabi,Urad,2018-2019,876.56,697.44,796
India,Total,Urad,2018-2019,5602.48,3060.00,546
Andaman & Nicobar Islands,Rabi,Urad,2019-2020,0.16,0.08,533
Andaman & Nicobar Islands,Total,Urad,2019-2020,0.16,0.08,533
Andhra Pradesh,Kharif,Urad,2019-2020,15.00,14.03,935
Andhra Pradesh,Rabi,Urad,2019-2020,288.00,315.07,1094
Andhra Pradesh,Total,Urad,2019-2020,303.00,329.10,1086
Arunachal Pradesh,Kharif,Urad,2019-2020,1.15,1.04,905
Arunachal Pradesh,Rabi,Urad,2019-2020,1.45,1.40,963
Arunachal Pradesh,Total,Urad,2019-2020,2.60,2.44,937
Assam,Rabi,Urad,2019-2020,58.10,34.74,598
Bihar,Kharif,Urad,2019-2020,7.10,6.29,886
Chhattisgarh,Kharif,Urad,2019-2020,72.05,24.06,334
Chhattisgarh,Rabi,Urad,2019-2020,3.39,0.93,273
Chhattisgarh,Total,Urad,2019-2020,75.44,24.99,331
Dadra & Nagar Haveli  ,Kharif,Urad,2019-2020,0.90,0.86,960
Daman & Diu  ,Kharif,Urad,2019-2020,0.15,0.17,1100
Gujarat,Kharif,Urad,2019-2020,86.47,52.31,605
Gujarat,Rabi,Urad,2019-2020,13.46,21.33,1585
Gujarat,Total,Urad,2019-2020,99.93,73.65,737
Haryana,Kharif,Urad,2019-2020,0.03,0.01,391
Himachal Pradesh,Kharif,Urad,2019-2020,7.02,5.12,730
Jharkhand,Kharif,Urad,2019-2020,128.44,111.61,869
Karnataka,Kharif,Urad,2019-2020,65.00,32.18,495
Karnataka,Rabi,Urad,2019-2020,3.20,1.10,344
Karnataka,Total,Urad,2019-2020,68.20,33.28,488
Madhya Pradesh,Kharif,Urad,2019-2020,1762.00,463.41,263
Madhya Pradesh,Rabi,Urad,2019-2020,32.00,39.94,1248
Madhya Pradesh,Total,Urad,2019-2020,1794.00,503.34,281
Maharashtra,Kharif,Urad,2019-2020,340.53,151.20,444
Maharashtra,Total,Urad,2019-2020,340.53,151.20,444
Manipur,Kharif,Urad,2019-2020,1.29,1.15,893
Manipur,Total,Urad,2019-2020,1.29,1.15,893
Nagaland,Rabi,Urad,2019-2020,0.83,0.68,819
Nagaland,Total,Urad,2019-2020,0.83,0.68,819
Odisha,Kharif,Urad,2019-2020,49.12,18.01,367
Odisha,Rabi,Urad,2019-2020,8.52,3.21,377
Odisha,Total,Urad,2019-2020,57.64,21.22,368
Puducherry,Kharif,Urad,2019-2020,0.15,0.15,1000
Puducherry,Rabi,Urad,2019-2020,0.32,0.14,433
Puducherry,Total,Urad,2019-2020,0.47,0.29,612
Punjab,Kharif,Urad,2019-2020,2.00,1.16,578
Rajasthan,Kharif,Urad,2019-2020,502.10,123.52,246
Rajasthan,Rabi,Urad,2019-2020,0.04,0.06,1463
Rajasthan,Total,Urad,2019-2020,502.14,123.58,246
Sikkim,Kharif,Urad,2019-2020,2.79,2.61,936
Tamil Nadu,Kharif,Urad,2019-2020,42.60,35.87,842
Tamil Nadu,Rabi,Urad,2019-2020,362.72,281.47,776
Tamil Nadu,Total,Urad,2019-2020,405.32,317.34,783
Telangana,Kharif,Urad,2019-2020,15.00,14.07,938
Telangana,Rabi,Urad,2019-2020,7.00,12.60,1800
Telangana,Total,Urad,2019-2020,22.00,26.67,1212
Tripura,Kharif,Urad,2019-2020,2.95,1.86,629
Tripura,Rabi,Urad,2019-2020,1.97,1.45,735
Tripura,Total,Urad,2019-2020,4.92,3.30,671
Uttarakhand,Kharif,Urad,2019-2020,12.00,11.32,943
Uttar Pradesh,Kharif,Urad,2019-2020,519.00,212.79,410
Uttar Pradesh,Rabi,Urad,2019-2020,45.00,32.22,716
Uttar Pradesh,Total,Urad,2019-2020,564.00,245.01,434
West Bengal,Kharif,Urad,2019-2020,66.85,44.85,671
West Bengal,Rabi,Urad,2019-2020,5.50,5.22,948
West Bengal,Total,Urad,2019-2020,72.35,50.07,692
India,Kharif,Urad,2019-2020,3701.68,1329.64,359
India,Rabi,Urad,2019-2020,831.66,751.64,904
India,Total,Urad,2019-2020,4533.34,2081.28,459
Andaman & Nicobar Islands,Rabi,Urad,2020-2021,0.41,0.17,400
Andaman & Nicobar Islands,Total,Urad,2020-2021,0.41,0.17,400
Andhra Pradesh,Kharif,Urad,2020-2021,32.00,25.22,788
Andhra Pradesh,Rabi,Urad,2020-2021,361.00,339.70,941
Andhra Pradesh,Total,Urad,2020-2021,393.00,364.92,929
Arunachal Pradesh,Kharif,Urad,2020-2021,1.15,1.05,915
Arunachal Pradesh,Rabi,Urad,2020-2021,1.46,1.42,975
Arunachal Pradesh,Total,Urad,2020-2021,2.61,2.47,949
Assam,Rabi,Urad,2020-2021,56.19,36.58,651
Bihar,Kharif,Urad,2020-2021,10.57,9.40,890
Chhattisgarh,Kharif,Urad,2020-2021,81.16,30.03,370
Chhattisgarh,Rabi,Urad,2020-2021,2.05,0.80,390
Chhattisgarh,Total,Urad,2020-2021,83.21,30.83,370
Gujarat,Kharif,Urad,2020-2021,98.99,65.83,665
Gujarat,Rabi,Urad,2020-2021,18.45,21.73,1178
Gujarat,Total,Urad,2020-2021,117.44,87.55,746
Haryana,Kharif,Urad,2020-2021,0.24,0.13,560
Himachal Pradesh,Kharif,Urad,2020-2021,6.98,5.02,719
Jharkhand,Kharif,Urad,2020-2021,131.68,114.82,872
Karnataka,Kharif,Urad,2020-2021,85.00,49.05,577
Karnataka,Rabi,Urad,2020-2021,4.01,2.20,549
Karnataka,Total,Urad,2020-2021,89.01,51.25,576
Madhya Pradesh,Kharif,Urad,2020-2021,1273.00,394.63,310
Madhya Pradesh,Rabi,Urad,2020-2021,41.00,53.18,1297
Madhya Pradesh,Total,Urad,2020-2021,1314.00,447.81,341
Maharashtra,Kharif,Urad,2020-2021,356.40,226.67,636
Manipur,Kharif,Urad,2020-2021,1.36,1.39,1027
Manipur,Total,Urad,2020-2021,1.36,1.39,1027
Nagaland,Rabi,Urad,2020-2021,0.83,0.68,819
Nagaland,Total,Urad,2020-2021,0.83,0.68,819
Odisha,Kharif,Urad,2020-2021,60.74,21.74,358
Odisha,Rabi,Urad,2020-2021,13.76,3.87,281
Odisha,Total,Urad,2020-2021,74.50,25.61,344
Puducherry,Kharif,Urad,2020-2021,0.01,0.01,1000
Puducherry,Rabi,Urad,2020-2021,0.45,0.27,596
Puducherry,Total,Urad,2020-2021,0.46,0.28,606
Punjab,Kharif,Urad,2020-2021,2.00,1.23,614
Rajasthan,Kharif,Urad,2020-2021,411.20,160.37,390
Rajasthan,Total,Urad,2020-2021,411.20,160.37,390
Sikkim,Kharif,Urad,2020-2021,2.86,2.68,940
Tamil Nadu,Kharif,Urad,2020-2021,45.68,40.66,890
Tamil Nadu,Rabi,Urad,2020-2021,356.51,184.32,517
Tamil Nadu,Total,Urad,2020-2021,402.19,224.97,559
Telangana,Kharif,Urad,2020-2021,19.00,14.19,747
Telangana,Rabi,Urad,2020-2021,19.00,35.70,1879
Telangana,Total,Urad,2020-2021,38.00,49.89,1313
Tripura,Kharif,Urad,2020-2021,5.30,3.82,721
Tripura,Rabi,Urad,2020-2021,4.01,3.18,795
Tripura,Total,Urad,2020-2021,9.31,7.01,753
Uttarakhand,Kharif,Urad,2020-2021,12.00,12.83,1069
Uttar Pradesh,Kharif,Urad,2020-2021,508.00,282.45,556
Uttar Pradesh,Rabi,Urad,2020-2021,46.00,34.91,759
Uttar Pradesh,Total,Urad,2020-2021,554.00,317.36,573
West Bengal,Kharif,Urad,2020-2021,67.65,43.36,641
West Bengal,Rabi,Urad,2020-2021,4.44,4.30,969
West Bengal,Total,Urad,2020-2021,72.09,47.66,661
India,Kharif,Urad,2020-2021,3212.96,1506.59,469
India,Rabi,Urad,2020-2021,929.55,722.99,778
India,Total,Urad,2020-2021,4142.50,2229.58,538
Andaman & Nicobar Islands,Rabi,Urad,2021-2022,0.41,0.17,400
Andaman & Nicobar Islands,Total,Urad,2021-2022,0.41,0.17,400
Andhra Pradesh,Kharif,Urad,2021-2022,39.00,31.55,809
Andhra Pradesh,Rabi,Urad,2021-2022,362.00,393.13,1086
Andhra Pradesh,Total,Urad,2021-2022,401.00,424.68,1059
Arunachal Pradesh,Kharif,Urad,2021-2022,1.17,1.08,919
Arunachal Pradesh,Rabi,Urad,2021-2022,1.47,1.44,979
Arunachal Pradesh,Total,Urad,2021-2022,2.64,2.52,952
Assam,Rabi,Urad,2021-2022,57.01,37.68,661
Bihar,Kharif,Urad,2021-2022,6.43,5.98,930
Chhattisgarh,Kharif,Urad,2021-2022,67.18,24.72,368
Chhattisgarh,Rabi,Urad,2021-2022,2.86,1.08,377
Chhattisgarh,Total,Urad,2021-2022,70.04,25.80,368
Gujarat,Kharif,Urad,2021-2022,154.82,91.81,593
Gujarat,Rabi,Urad,2021-2022,25.55,38.20,1495
Gujarat,Total,Urad,2021-2022,180.37,130.01,721
Haryana,Kharif,Urad,2021-2022,0.25,0.13,509
Himachal Pradesh,Kharif,Urad,2021-2022,6.35,4.57,719
Jharkhand,Kharif,Urad,2021-2022,133.33,120.39,903
Karnataka,Kharif,Urad,2021-2022,75.00,36.98,493
Karnataka,Rabi,Urad,2021-2022,4.00,2.12,529
Karnataka,Total,Urad,2021-2022,79.00,39.09,495
Kerala,Rabi,Urad,2021-2022,0.40,0.31,785
Kerala,Total,Urad,2021-2022,0.40,0.31,786
Madhya Pradesh,Kharif,Urad,2021-2022,1535.00,778.25,507
Madhya Pradesh,Rabi,Urad,2021-2022,82.00,106.35,1297
Madhya Pradesh,Total,Urad,2021-2022,1617.00,884.60,547
Maharashtra,Kharif,Urad,2021-2022,435.90,210.98,484
Maharashtra,Rabi,Urad,2021-2022,0.41,0.22,539
Maharashtra,Total,Urad,2021-2022,436.31,211.20,484
Manipur,Kharif,Urad,2021-2022,1.33,1.27,955
Manipur,Total,Urad,2021-2022,1.33,1.27,955
Nagaland,Rabi,Urad,2021-2022,0.19,0.18,933
Nagaland,Total,Urad,2021-2022,0.19,0.18,933
Odisha,Kharif,Urad,2021-2022,79.96,27.03,338
Odisha,Rabi,Urad,2021-2022,12.05,4.23,351
Odisha,Total,Urad,2021-2022,92.01,31.26,340
Puducherry,Rabi,Urad,2021-2022,0.48,0.35,715
Puducherry,Total,Urad,2021-2022,0.49,0.35,716
Punjab,Kharif,Urad,2021-2022,1.60,0.71,441
Rajasthan,Kharif,Urad,2021-2022,424.86,155.50,366
Rajasthan,Total,Urad,2021-2022,424.86,155.50,366
Sikkim,Kharif,Urad,2021-2022,2.85,2.69,943
Tamil Nadu,Kharif,Urad,2021-2022,42.60,37.53,881
Tamil Nadu,Rabi,Urad,2021-2022,364.65,231.19,634
Tamil Nadu,Total,Urad,2021-2022,407.25,268.72,660
Telangana,Kharif,Urad,2021-2022,19.00,15.05,792
Telangana,Rabi,Urad,2021-2022,39.00,50.51,1295
Telangana,Total,Urad,2021-2022,58.00,65.55,1130
Tripura,Kharif,Urad,2021-2022,4.32,2.97,687
Tripura,Rabi,Urad,2021-2022,3.01,2.32,769
Tripura,Total,Urad,2021-2022,7.33,5.28,721
Uttarakhand,Kharif,Urad,2021-2022,13.00,15.64,1203
Uttar Pradesh,Kharif,Urad,2021-2022,514.00,255.97,498
Uttar Pradesh,Rabi,Urad,2021-2022,47.00,35.53,756
Uttar Pradesh,Total,Urad,2021-2022,561.00,291.50,520
West Bengal,Kharif,Urad,2021-2022,66.72,44.37,665
West Bengal,Rabi,Urad,2021-2022,6.31,5.80,919
West Bengal,Total,Urad,2021-2022,73.03,50.17,687
India,Kharif,Urad,2021-2022,3624.67,1865.13,515
India,Rabi,Urad,2021-2022,1008.81,910.79,903
India,Total,Urad,2021-2022,4633.47,2775.93,599
